bookID,title,author,average_rating,isbn,isbn13,language_code,num_pages,audio_hrs,ratings_count,text_reviews_count,publication_date,publisher,series
7118,The Karamazov Brothers,Fyodor Dostoyevsky,4.32,192835092,9780192835093,eng,1054,0.0,235,26,1998-08-20,Oxford University Press,False
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky,4.36,872201937,9780872201934,eng,128,0.0,210,14,1993-10-01,Hackett Publishing Company  Inc.,False
7126,The Count of Monte Cristo,Alexandre Dumas,4.25,140449264,9780140449266,eng,1276,0.0,647271,14249,2003-05-27,Penguin Classics,False
7127,The Count of Monte Cristo,Alexandre Dumas,4.25,743487559,9780743487559,eng,620,0.0,193,26,2004-05-01,Simon  Schuster,False
7131,The Count of Monte Cristo,Alexandre Dumas,4.25,037576030X,9780375760303,eng,1462,0.0,9921,586,2002-06-11,Modern Library,False
7135,The Brothers Karamazov,Fyodor Dostoyevsky,4.32,553212168,9780553212167,eng,1072,0.0,1022,154,1984-04-01,Bantam Classics,False
7138,Crime and Punishment,Fyodor Dostoyevsky,4.21,451530063,9780451530066,eng,560,0.0,2041,183,2006-03-07,Signet,False
7139,Crime and Punishment in American History,Lawrence M. Friedman,3.86,465014879,9780465014873,eng,590,0.0,112,4,1994-09-09,Basic Books,False
7140,Crime and Punishment in America,Elliott Currie,3.83,805060162,9780805060164,eng,240,0.0,69,11,1998-10-15,Picador,False
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts,3.72,764586556,9780764586552,eng,128,0.0,30,0,2000-11-07,Cliffs Notes,False
7142,On Crimes and Punishments,Cesare Beccaria,3.92,915144999,9780915144990,eng,129,0.0,1,0,1986-11-01,Hackett Publishing Company  Inc.,False
7144,Crime and Punishment,Fyodor Dostoyevsky,4.21,143058142,9780143058144,eng,671,0.0,483122,10265,2002-12-31,Penguin,False
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky,4.21,393096335,9780393096330,eng,690,0.0,34,5,2064-04-01,Norton and Co.,False
7154,The Politics of Injustice: Crime and Punishment in America,Katherine Beckett,3.87,761929940,9780761929949,eng,272,0.0,37,2,2003-10-16,Sage Publications  Inc,False
7160,The Beginning and the End,Naguib Mahfouz,4.08,385264585,9780385264587,eng,412,0.0,363,41,1989-09-20,Anchor Books,False
7182,The Black Tulip,Alexandre Dumas,3.8,140448926,9780140448924,eng,246,0.0,10208,598,2003-04-24,Penguin Classics,False
7186,La Dame aux Camélias,Alexandre Dumas fils,3.99,192836382,9780192836380,eng,256,0.0,15211,411,2000-03-30,Oxford University Press,False
7188,The Women's War,Alexandre Dumas,3.93,140449779,9780140449778,eng,546,0.0,292,23,2006-04-27,Penguin Classics,False
7197,The Knight of Maison-Rouge,Alexandre Dumas,3.89,812969634,9780812969634,eng,448,0.0,1172,70,2004-09-14,Modern Library,False
7199,The Way the Crow Flies,Ann-Marie MacDonald,4.09,60586370,9780060586379,eng,848,0.0,11330,1011,2004-08-31,Harper Perennial,False
7201,As the Crow Flies,Jeffrey Archer,4.1,312997116,9780312997113,eng,800,0.0,16264,621,2004-05-16,St. Martin's Paperbacks,False
7208,Under The Tuscan Sun - At Home In Italy,Frances Mayes,3.75,767902807,9780767902809,eng,291,0.0,1036,171,1998-08-10,Broadway Books,False
7214,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,3.9,785263705,9780785263708,eng,243,0.0,96614,3718,2003-07-15,Thomas Nelson,False
7220,The Secret Life of Bees,Sue Monk Kidd,4.05,143036408,9780143036401,eng,302,0.0,1284,169,2005-10-04,Penguin Books,False
7230,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,232521026,9780232521023,eng,100,0.0,8024,317,1994-11-01,Darton  Longman & Todd,False
7231,The Dance of Life: Weaving Sorrows and Blessings Into One Joyful Step,Henri J.M. Nouwen,4.2,1594710872,9781594710872,eng,219,0.0,122,11,2006-04-01,Ave Maria Press,False
7240,The Prodigal Son (Roger the Chapman  #15),Kate Sedley,4.07,727891626,9780727891624,eng,252,0.0,102,10,2007-02-01,Severn House Publishers,True
7244,The Poisonwood Bible,Barbara Kingsolver,4.06,60786507,9780060786502,eng,546,0.0,613758,19846,2005-07-05,Harper Perennial Modern Classics,False
7246,The Poisonwood Bible,Barbara Kingsolver,4.06,057120175X,9780571201754,eng,616,0.0,1390,187,2000-01-10,Faber and Faber,False
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson,3.76,60539097,9780060539092,eng,592,0.0,10537,806,2004-08-17,It Books,False
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,312319738,9780312319731,eng,448,0.0,1171,135,2003-10-08,St. Martin's Griffin,False
7263,No Dominion (Joe Pitt  #2),Charlie Huston,3.99,345478258,9780345478252,eng,251,0.0,4698,202,2006-12-26,Del Rey,True
7264,Dominion (Ollie Chandler #2),Randy Alcorn,4.22,1590525930,9781590525937,eng,603,0.0,4180,104,2006-05-01,Multnomah Books,True
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards,3.76,1585361615,9781585361618,eng,40,0.0,20,5,2005-09-30,Sleeping Bear Press,False
7268,Dominion,Masamune Shirow,3.75,1569714886,9781569714881,eng,225,0.0,298,8,2000-05-02,Dark Horse Manga,False
7269,Essentials of Conservation Biology,Richard B. Primack,3.92,087893720X,9780878937202,eng,585,0.0,37,1,2007-06-21,Sinauer Associates,False
7271,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,Elliott A. Norse,4.59,1559636629,9781559636629,eng,496,0.0,16,2,2005-05-09,Island Press,False
7277,Key Topics in Conservation Biology,David W. Macdonald,3.33,1405122498,9781405122498,eng,307,0.0,3,0,2006-01-01,Wiley-Blackwell,False
7286,The Sawtooth Wolves,Jim Dutcher,4.58,964991500,9780964991507,eng,191,0.0,38,2,1996-01-01,Rufus Publications,False
7304,Rainforest Home Remedies: The Maya Way To Heal Your Body and Replenish Your Soul,Rosita Arvigo,4.13,006251637X,9780062516374,eng,221,0.0,66,7,2001-01-09,HarperOne,False
7315,Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century,Zolar,3.68,743222636,9780743222631,eng,480,0.0,72,4,2004-06-08,Atria Books,False
7321,The Complete Dream Dictionary,Pamela Ball,3.68,785812148,9780785812142,eng,390,0.0,36,0,2000-04-01,Booksales,False
7331,Letters from Father Christmas,J.R.R. Tolkien,4.25,618512659,9780618512652,eng,111,0.0,7043,767,2004-11-15,Mariner Books,False
7332,The Silmarillion,J.R.R. Tolkien,3.92,618391118,9780618391110,eng,386,0.0,166136,4750,2004-11-15,Houghton Mifflin Company,False
7336,J.R.R. Tolkien: A Biography,Humphrey Carpenter,4.08,618057021,9780618057023,eng,288,0.0,9057,312,2000-06-06,Mariner Books,False
7337,The Tolkien Reader,J.R.R. Tolkien,3.99,345345061,9780345345066,eng,251,0.0,4200,145,1986-11-12,Del Rey,False
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft,3.79,1887726098,9781887726092,eng,323,0.0,39,2,2005-05-09,Mythopoeic Press,False
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien,3.93,026110263X,9780261102637,eng,240,0.0,3441,78,2006-05-02,HarperCollins,False
7340,The Maps of Tolkien's Middle-earth,Brian Sibley,4.14,061839110X,9780618391103,eng,80,0.0,7649,31,2003-10-02,Houghton Mifflin Harcourt,False
7341,The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,Ralph C. Wood,4.09,664226108,9780664226107,eng,169,0.0,577,67,2003-10-31,Westminster John Knox Press,False
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),J.R.R. Tolkien,4.17,261102206,9780261102200,eng,465,0.0,102,5,2002-02-04,HarperCollins,True
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,618574816,9780618574810,eng,398,0.0,6230,109,2005-06-01,Mariner Books,False
7344,Tolkien and C.S. Lewis: The Gift of a Friendship,Colin Duriez,4.01,1587680262,9781587680267,eng,244,0.0,1354,53,2003-10-08,Paulist Press,False
7347,The Book of Lost Tales  Part One (The History of Middle-Earth  #1),J.R.R. Tolkien,3.83,345375211,9780345375216,eng,367,0.0,10727,203,1992-06-01,Del Rey/Ballantine Books,True
7348,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,J.R.R. Tolkien,4.05,7105045,9780007105045,eng,150,0.0,2357,97,2001-02-05,HarperCollins Publishers Ltd,False
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley,4.47,618260226,9780618260225,eng,192,0.0,8051,34,2002-11-06,Mariner Books,False
7352,Tolkien: A Look Behind The Lord of the Rings,Lin Carter,3.76,345215508,9780345215505,eng,211,0.0,13,0,1972-08-12,Ballantine Books (NY),False
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,1402516274,9781402516276,eng,56,0.0,151,16,2002-02-22,Recorded Books  Inc.,True
7360,Midnight in the Garden of Good and Evil,John Berendt,3.92,679643419,9780679643418,eng,388,0.0,983,79,2005-09-27,Modern Library,False
7361,Tom's Midnight Garden,Philippa Pearce,4.07,140364544,9780140364545,eng,238,0.0,155,10,1993-10-28,Puffin Books,False
7366,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin,4.14,156031442,9780156031448,eng,358,0.0,7633,975,2006-01-02,Harcourt,False
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4.0,1930051158,9781930051157,eng,128,0.0,15,4,2000-06-01,Lantern Books,False
7375,Lafayette,Harlow Giles Unger,4.37,471468851,9780471468851,eng,452,0.0,660,92,2003-11-01,Wiley (TP),False
7388,My Pride and Joy: An Autobiography,George  Adamson,4.23,671624970,9780671624972,eng,304,0.0,134,12,1987-12-31,Simon & Schuster,False
7389,Runaways  Vol. 1: Pride and Joy,Brian K. Vaughan,3.97,785113797,9780785113799,eng,144,0.0,24754,859,2006-12-06,Marvel,False
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,373194862,9780373194865,eng,192,0.0,3,0,2000-11-24,Silhouette Romance,True
7400,The Baby Emergency (Tennengarrah Clinic #1),Carol Marinelli,3.6,263181499,9780263181494,eng,285,0.0,0,0,2004-06-01,Mills & Boon,True
7415,The Shaping of America: A Geographical Perspective on 500 Years of History: Volume 2: Continental America  1800-1867,D.W. Meinig,4.19,300062907,9780300062908,eng,636,0.0,26,2,1995-02-22,Yale University Press,False
7420,The Basic Bakunin,Mikhail Bakunin,3.77,879757450,9780879757458,eng,248,0.0,100,3,1992-05-01,Prometheus Books,False
7422,Berlioz: Servitude and Greatness  1832-1869 (Volume 2),David Cairns,4.27,520240588,9780520240582,eng,907,0.0,3,0,2003-10-01,University of California Press,False
7430,The Nubian Prince,Juan Bonilla,3.54,805077812,9780805077810,eng,258,0.0,61,10,2006-06-27,Metropolitan Books,False
7432,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,312426216,9780312426217,eng,359,0.0,23318,1704,2006-06-27,Picador USA,True
7437,Naked Lunch,William S. Burroughs,3.46,802140181,9780802140180,eng,289,0.0,65998,2497,2004-01-26,Grove Press,False
7439,Naked Lunch: The Restored Text,William S. Burroughs,3.46,7204442,9780007204441,eng,289,0.0,509,65,2005-05-03,HarperCollins Publishers,False
7444,The Electric Kool-aid Acid Test/The Kandy Kolored Tangerine Flake Streamline Baby/Radical Chic & Mau Mauing the Flak Catchers,Tom Wolfe,3.97,965079929,9780965079921,eng,943,0.0,299,14,1990-12-01,Quality Paperback Book Club,False
7445,The Glass Castle,Jeannette Walls,4.27,074324754X,9780743247542,eng,288,0.0,808656,46176,2006-01-17,Scribner,False
7453,Same Sex in the City,Lauren  Levin,3.62,1416916326,9781416916321,eng,250,0.0,389,37,2006-06-01,Gallery Books,False
7454,Sex and the City: Kiss and Tell,Amy Sohn,4.01,743456815,9780743456814,eng,160,0.0,86,6,2002-10-15,Pocket Books,False
7477,Human Traces,Sebastian Faulks,3.63,375502262,9780375502262,eng,563,0.0,39,12,2006-09-30,Random House (NY),False
7480,The Girl at the Lion d'Or,Sebastian Faulks,3.58,375704531,9780375704536,eng,246,0.0,4630,272,1999-12-07,Vintage,False
7482,Human Traces,Sebastian Faulks,3.63,99458268,9780099458265,eng,793,0.0,3541,274,2006-07-06,Vintage,False
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.93,375705244,9780375705243,eng,290,0.0,37996,1631,2002-02-05,BALLANTINE BOOKS,False
7494,Suzanne's Diary for Nicholas,James Patterson,4.17,446611085,9780446611084,eng,289,0.0,131662,4267,2003-08-01,Vision,False
7501,Hitler's Willing Executioners: Ordinary Germans and the Holocaust,Daniel Jonah Goldhagen,3.68,349107866,9780349107868,eng,634,0.0,87,7,1997-03-03,Abacus,False
7505,Beach Girls,Luanne Rice,4.06,553587242,9780553587241,eng,448,0.0,8113,234,2004-08-03,Bantam,False
7510,The Beach House,James Patterson,3.84,446612545,9780446612548,eng,356,0.0,74386,1674,2003-05-01,Grand Central Publishing,False
7512,The Beach House (Beach House #1),Mary Alice Monroe,4.2,778322947,9780778322948,eng,491,0.0,10716,1029,2006-04-25,Mira Books,True
7515,The Beach House,James Patterson,3.84,316969680,9780316969680,eng,358,0.0,717,57,2002-06-10,Little  Brown and Company,False
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,141651631X,9781416516316,eng,367,0.0,15270,485,2005-07-01,Pocket Books,True
7524,Presidential Assassins (History Makers),Patricia D. Netzley,3.6,1560066237,9781560066231,eng,112,0.0,5,1,1999-09-01,Lucent Books,False
7526,The Blind Side: Evolution of a Game,Michael   Lewis,4.18,039306123X,9780393061239,eng,304,0.0,24677,1924,2006-09-17,W. W. Norton  Company,False
7527,The Blind Watchmaker,Richard Dawkins,4.08,393315703,9780393315707,eng,468,0.0,1093,77,1996-09-17,W. W. Norton  Company,False
7529,I Love Everybody (and Other Atrocious Lies),Laurie Notaro,3.97,812969006,9780812969009,eng,228,0.0,9648,587,2004-06-08,Villard Books,False
7530,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9780375760921,eng,257,0.0,8009,455,2003-07-08,Villard,False
7531,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,Laurie Notaro,3.88,375760911,9780375760914,eng,225,0.0,16133,1099,2002-07-02,Villard,False
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,812969014,9780812969016,eng,223,0.0,10040,439,2005-04-19,Villard,False
7534,There's a (Slight) Chance I Might Be Going to Hell: A Novel of Sewer Pipes  Pageant Queens  and Big Trouble,Laurie Notaro,3.55,1400065011,9781400065011,eng,320,0.0,36,8,2007-05-29,Villard,False
7543,The Psychology of Winning,Denis Waitley,4.21,425099997,9780425099995,eng,176,0.0,1332,64,1986-10-15,Berkley,False
7551,The Acme Novelty Library #17,Chris Ware,4.35,1897299028,9781897299029,eng,64,0.0,772,21,2006-11-28,Drawn and Quarterly,True
7552,The Acme Novelty Library,Chris Ware,4.31,375422951,9780375422959,eng,108,0.0,2786,77,2005-09-20,Pantheon Books,False
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9781896597669,eng,208,0.0,504,23,2013-11-26,Drawn and Quarterly,False
7556,Quimby The Mouse,Chris Ware,4.09,022407265X,9780224072656,eng,69,0.0,1411,32,2003-11-20,Jonathan Cape,False
7559,Candide: or  Optimism,Voltaire,3.77,143039423,9780143039426,eng,155,0.0,1929,193,2005-10-25,Penguin Group,False
7572,Even Cowgirls Get the Blues,Tom Robbins,3.76,1842430246,9781842430248,eng,366,0.0,44664,1483,2001-10-11,No Exit Press,False
7577,Even Cowgirls Get the Blues & My Own Private Idaho,Gus Van Sant,3.76,571169201,9780571169207,eng,199,0.0,97,2,1994-02-21,Faber  Faber,False
7579,Awakening the Buddha Within: Eight Steps to Enlightenment,Surya  Das,4.19,767901576,9780767901574,eng,432,0.0,12034,285,1998-06-15,Harmony,False
7580,Iran Awakening: A Memoir of Revolution and Hope,Shirin Ebadi,4.14,1400064708,9781400064700,eng,232,0.0,3187,267,2006-05-02,Random House (NY),False
7581,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.31,1573241172,645241001173,eng,438,0.0,5495,295,2000-05-31,Conari Press,False
7582,Awakening Intuition: Using Your Mind-Body Network for Insight and Healing,Mona Lisa Schulz,3.93,609804243,9780609804247,eng,397,0.0,317,32,1999-04-20,Three Rivers Press,False
7584,The Grace Awakening: Believing in Grace Is One Thing. Living it Is Another,Charles R. Swindoll,4.33,849911885,9780849911880,eng,306,0.0,2068,63,2006-11-19,Thomas Nelson,False
7585,Spring's Awakening,Frank Wedekind,3.8,1557832455,9781557832450,eng,126,0.0,3378,137,2000-04-01,Applause Books,False
7586,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,3.99,1573226327,9781573226325,eng,384,0.0,64,8,1997-09-01,Riverhead Books,False
7588,A Portrait of the Artist as a Young Man,James Joyce,3.61,142437344,9780142437346,eng,329,0.0,108179,3536,2003-03-25,Penguin Classics,False
7590,A Portrait of the Artist As a Young Man,James Joyce,3.61,393926796,9780393926798,eng,490,0.0,359,35,2007-05-01,W. W. Norton & Company,False
7592,A Portrait of the Artist as a Young Man,James Joyce,3.61,451530152,9780451530158,eng,256,0.0,419,46,2006-06-06,Signet Classics,False
7596,Vincent Van Gogh: Portrait of an Artist,Jan Greenberg,3.94,440419174,9780440419174,eng,144,0.0,220,38,2003-01-14,Yearling,False
7599,One Hundred Years of Solitude,Gabriel García Márquez,4.07,006112009X,9780061120091,eng,448,0.0,1608,212,2006-05-30,Harper Perennial Modern Classics,False
7600,One Hundred Years Of Solitude,Gabriel García Márquez,4.07,1857152239,9781857152234,eng,416,0.0,376,53,1995-09-21,Everyman,False
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.61,081297106X,9780812971064,eng,356,0.0,106493,6561,2003-12-30,Random House Trade Paperbacks,False
7606,The Annotated Lolita,Vladimir Nabokov,4.28,679727299,9780679727293,eng,457,0.0,2965,358,1991-04-23,Vintage Books,False
7609,Nacho and Lolita,Pam Muñoz Ryan,3.97,439269687,9780439269681,eng,40,0.0,34,5,2005-10-01,Scholastic Press,False
7610,Reading Lolita in Tehran,Azar Nafisi,3.61,7178484,9780007178483,eng,343,0.0,325,56,2004-01-02,Fourth Estate,False
7611,sex.lies.murder.fame.,Lolita Files,3.79,60786809,9780060786809,eng,368,0.0,205,27,2006-01-10,Amistad,False
7613,Animal Farm,George Orwell,3.93,452284244,9780452284241,eng,122,0.0,2111750,29677,2003-05-06,NAL,False
7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.86,394862546,9780394862545,eng,28,0.0,35,4,1984-02-12,Random House Books for Young Readers,False
7624,Lord of the Flies,William Golding,3.68,140283331,9780140283334,eng,182,0.0,2036679,26199,1999-10-01,Penguin Books,False
7633,Good Soldier Svejk And His Fortunes In The World,Jaroslav Hašek,4.11,141184280,9780141184289,eng,752,0.0,91,10,2000-10-03,Penguin Classic,False
7637,The Good Soldier,Ford Madox Ford,3.72,1593082681,9781593082680,eng,256,0.0,264,35,2005-03-28,Barnes  Noble Classics,False
7656,Fahrenheit 451,Ray Bradbury,3.99,8445074873,9788445074879,eng,186,0.0,5733,606,2004-04-01,Del Rey,False
7661,Next,Michael Crichton,3.5,60872985,9780060872984,eng,431,0.0,59354,2540,2006-11-28,Harper,False
7662,Three Complete Novels: The Andromeda Strain / The Terminal Man / The Great Train Robbery,Michael Crichton,4.06,517084791,9780517084793,eng,688,0.0,1004,31,1993-03-01,Wings,False
7663,A Case of Need,Jeffery Hudson,3.72,451210638,9780451210630,eng,416,0.0,17135,654,2003-08-05,Signet,False
7664,A New Collection of Three Complete Novels: Congo / Sphere / Eaters of the Dead,Michael Crichton,3.99,517101351,9780517101353,eng,720,0.0,960,27,1994-03-06,Wings Books,False
7665,Travels,Michael Crichton,3.95,60509058,9780060509057,eng,400,0.0,7084,514,2002-11-05,Harpperen,False
